Date.Created,Text
Sat Mar 18 15:57:23, RT @MarkOgden_: Watching Arsenal is like watching Chelsea under Mourinho last season. Wenger can't motivate his players
Sat Mar 18 15:57:23," RT @chelseafc_indo: Babak pertama: Stoke 1-1 Chelsea. Gol dari tendangan bebas @willianborges88 disamakan oleh eksekusi penalti Walters\\u2026 \"""
Sat Mar 18 15:57:23, RT @ChelseaFC: By the way
Sat Mar 18 15:57:23, Wake up Chelsea
Sat Mar 18 15:57:24, Remember he was dicking bimbos
Sat Mar 18 15:57:24," Express Antonio Conte: Why Eden Hazard is missing for Chelsea against Stoke https:\\/\\/t.co\\/tTByXrPAMx\"""
Sat Mar 18 15:57:24," Jonathan Walters always scores against Chelsea. So inconvenient. #STOCHE\"""
Sat Mar 18 15:57:24," RT @kipngenoezra7: @miss_musembi @bekimwamburi @getrudemwalufu3 @joabmokobo36 @kakazema @radiocitizenfm #KarakanaYaSoka chelsea are always\\u2026\"""
Sat Mar 18 15:57:24," RT @kipngenoezra7: @miss_musembi @bekimwamburi @getrudemwalufu3 @joabmokobo36 @kakazema @radiocitizenfm #KarakanaYaSoka chelsea are always\\u2026\"""
Sat Mar 18 15:57:24," RT @A_Jaden_: 3+1 = 4\\n5-1 = 4\\n10 - 2 = 8 \\/2 = 4\\n\\nArsenal trying to hold on to the birthright so bad https:\\/\\/t.co\\/CyyBvC9ygv\"""
Sat Mar 18 15:57:24," 01\\/09\\/2007 Stoke City v Wolverhampton Wanderers  (Excellent Condition) https:\\/\\/t.co\\/1IJ6cIHsGq https:\\/\\/t.co\\/XMnwvmPaAg\"""
Sat Mar 18 15:57:24," RT @ChelseaFC: Stoke goal. Walters penalty high into the roof of the net. Stoke 1-1 Chelsea #STKCHE\"""
Sat Mar 18 15:57:24," Bon allez Chelsea !!!!\"""
Sat Mar 18 15:57:25," RT @ChelseaFC: Stoke 0 Chelsea 1 #STKCHE https:\\/\\/t.co\\/8j966yGxtr\"""
Sat Mar 18 15:57:25, In other words
Sat Mar 18 15:57:25," Impressive from Elmina Sharks https:\\/\\/t.co\\/txCnllRIAn\"""
Sat Mar 18 15:57:25," Stoke City 1x1 Chelsea !!! Que jog\\u00e3o merm\\u00e3o. Segundo tempo vai d\\u00e1 nooes blues\"""
Sat Mar 18 15:57:26," RT @my_supersoccer: HT Stoke 1-1 Chelsea\\nGol : Willian 12'  Jonathan Walters 38'\\n\\nLink Streaming https:\\/\\/t.co\\/r7pR8p4aiN \\n#SuperSoccerTV ht\\u2026\"""
Sat Mar 18 15:57:26," RT @mattmfm: Imagine if Hillary Clinton met with Merkel and Chelsea Clinton was seated next to her for official meeting. \\n\\nYou c\\u2026 \"""
Sat Mar 18 15:57:26," H\\/T\\n\\n#CRYWAT 0-0\\n#EVEHUL 1-0\\n#STKCHE 1-1\\n#SUNBUR 0-0\\n#WHULEI 1-3\\n\\nPlenty of twists to come\\n\\nIn-play \\u27a1\\ufe0f https:\\/\\/t.co\\/eN9ZGiesQv #YouBetcha\"""
Sat Mar 18 15:57:26," RT @ChelseaFC: Phil Bardsley goes into the book for a high tackle on Diego Costa. 40 minutes. #STKCHE\"""
Sat Mar 18 15:57:27, Stoke-Chelsea: 1-1
