Date Created ,Text
Sat Mar 18 19:21:37 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:38 ," #PL\\nFT : \\u0e1a\\u0e2d\\u0e23\\u0e4c\\u0e19\\u0e21\\u0e31\\u0e18 2-0 \\u0e2a\\u0e27\\u0e2d\\u0e19\\u0e0b\\u0e35 \\u0e0b\\u0e34\\u0e15\\u0e35\\u0e49\\n\\u0e2a\\u0e01\\u0e2d\\u0e23\\u0e4c\\u0e1a\\u0e2d\\u0e25\\u0e2a\\u0e14 https:\\/\\/t.co\\/ZxAuCDGwgP https:\\/\\/t.co\\/AzsRmYduqn\"""
Sat Mar 18 19:21:40 , 2-1 on the day. Swansea is terrible. Couldn't even get some pushes in
Sat Mar 18 19:21:40 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:40 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:42 , Another huge win
Sat Mar 18 19:21:42 ," Full-time!: AFC Bournemouth - Swansea City | Fulltime: 2-0 #BOUSWA #BPL https:\\/\\/t.co\\/dAEk2fhUtL https:\\/\\/t.co\\/D4djpEeisH\"""
Sat Mar 18 19:21:42 ," RT @premierleague: \\ud83d\\udcf8 Benik Afobe has now scored in both #PL matches against Swansea this season \\ud83d\\udc4f #BOUSWA https:\\/\\/t.co\\/yeE1aa1e7k\"""
Sat Mar 18 19:21:43 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:21:44 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:21:44 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:46 ," https:\\/\\/t.co\\/cfkmAlZHGw\\n\\nCrolla v Linares 2 #boxing prediction #UFCLondon #bouswa #ENGvsIRE #FRAvWAL #IrevEng #6nations2017 #6nations\"""
Sat Mar 18 19:21:47 ," RT @BetFastcom: Afobe finishes superbly to double the Cherries lead! #BOUSWA https:\\/\\/t.co\\/qItonxXAId \\u25b6\\ufe0f https:\\/\\/t.co\\/mZGeDVcEaB\"""
Sat Mar 18 19:21:48 ," RECAP - Benik Afobe was the star as #AFCB gave #Swans fits | #BOUSWA https:\\/\\/t.co\\/YlCc4IQzYc\"""
Sat Mar 18 19:21:49 ," RECAP - Benik Afobe was the star as #AFCB gave #Swans fits | #BOUSWA https:\\/\\/t.co\\/cGnUmlZkDd\"""
Sat Mar 18 19:21:50 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:21:51 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:52 ," RT @BetFastcom: Make that 5 goals and 3 against Swansea! #BOUSWA \\u25b6\\ufe0f https:\\/\\/t.co\\/M3IiXcnRiY\"""
Sat Mar 18 19:21:53 ," E' finita #AFCBournemouth 2 - 0 #SwanseaCity\\n31' Mawson (A)\\n72' Afobe\\n#PremierLeague https:\\/\\/t.co\\/ypXdZRQFxk\"""
Sat Mar 18 19:21:53 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:21:54 ," BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 https:\\/\\/t.co\\/0Z5KIfjol0\"""
Sat Mar 18 19:21:55 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:21:55 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:21:57 , RT @btsportfootball: That's a big win for @afcbournemouth as they climb to 11th
Sat Mar 18 19:21:57 ," RT @afcbournemouth: GOALLLLL!!!\\n\\nAFOBEEEE!!\\n\\n1-0!\\n\\n#BOUSWA https:\\/\\/t.co\\/m5TFM4PXmw\"""
Sat Mar 18 19:21:59 ," #PremierLeague FT Score:\\n#BOUSWA #Bournemouth 2 #Swansea 0\\n[Mawson (OG)31']\\n[Afobe 71']\\n#AFCB\\n#Swans\\n#SCFC\\n#EPL\\n#PL\\n#SwanseaCity \\n#afcbfc\"""
Sat Mar 18 19:21:59 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:00 ," RT @itvfootball: Full time: Bournemouth 2-0 Swansea City.\\n\\nBenif Afobe scores one and has another effort deflected in off Alfie Maws\\u2026 \"""
Sat Mar 18 19:22:01 , \\ud83c\\udfb6 We're AFC Bournemouth
Sat Mar 18 19:22:02 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:22:03 ," RT @premierleague: \\ud83d\\udcf8 Benik Afobe has now scored in both #PL matches against Swansea this season \\ud83d\\udc4f #BOUSWA https:\\/\\/t.co\\/yeE1aa1e7k\"""
Sat Mar 18 19:22:04 , Should be playing him more often. \\u00a315 million
Sat Mar 18 19:22:04 ," RT @afcbournemouth: \\ud83d\\ude4c\\ud83d\\ude4c\\ud83d\\ude4c\\n\\nThat celebration though... \\ud83d\\ude00\\n\\n#BOUSWA https:\\/\\/t.co\\/TiHwBsTgeM\"""
Sat Mar 18 19:22:05 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:05 ," @SwansOfficial absolute embarrassment. No heart or fight!! #gutless #BOUSWA #Swans\"""
Sat Mar 18 19:22:06 , RT @Swansea_arg: Leicester 30 (-1)
Sat Mar 18 19:22:06 , Somos das equipas que melhor futebol pratica na PL.Orgulho nesta equipa \\ud83c\\udf52\\n7 pontos em 9 poss\\u00edveis
Sat Mar 18 19:22:07 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:07 ," Ugh. Terrible.  https:\\/\\/t.co\\/CpLL1cZTJ1\"""
Sat Mar 18 19:22:08 ," Result: Benik Afobe sends Bournemouth further clear of danger https:\\/\\/t.co\\/04rriJZUBW (Source: Sports Mole)\"""
Sat Mar 18 19:22:08 ," Thought Ibe and Gradel were excellent today #afcb #BOUSWA\"""
Sat Mar 18 19:22:08 ," RT @premierleague: \\ud83d\\udcf8 Benik Afobe has now scored in both #PL matches against Swansea this season \\ud83d\\udc4f #BOUSWA https:\\/\\/t.co\\/yeE1aa1e7k\"""
Sat Mar 18 19:22:09 ," Disappointing again from Swansea who never seemed likely to comeback after deflected opener. FT 2-0 https:\\/\\/t.co\\/k7IfYeRWLF\"""
Sat Mar 18 19:22:08 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:09 ," RT @SwansOfficial: It's all over at the Vitality Stadium. It's been a disappointing afternoon for the #Swans.\\n\\n#BOUSWA https:\\/\\/t.co\\/gw46Q4N\\u2026\"""
Sat Mar 18 19:22:10 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:22:12 , 90: Another standing ovation
Sat Mar 18 19:22:12 ," 90: Close! Wilshere gets it on the edge and curls a lovely effort but it's easy for Fabianski. Swift counter attack late on.\\n\\n#BOUSWA\"""
Sat Mar 18 19:22:12 ," Ah bon il met des doubl\\u00e9 lui ?  https:\\/\\/t.co\\/yhKuQt7ejV\"""
Sat Mar 18 19:22:13 ," 90: And our final sub. Ibe on for Pugh.\\n\\n#BOUSWA https:\\/\\/t.co\\/zfKe2QYbmz\"""
Sat Mar 18 19:22:14 ," \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/UKTUHIKg8N\"""
Sat Mar 18 19:22:15 ," 2 more wins will do it lads @afcbournemouth https:\\/\\/t.co\\/nB9QHZJ3DD\"""
Sat Mar 18 19:22:18 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:19 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:19 ," Anyone else really not see the point in those two final subs from Howe? Literally 20 seconds left. Mousset barely got on the pitch! #BOUSWA\"""
Sat Mar 18 19:22:20 ," RT @premierleague: GOAL Bournemouth 1-0 Swansea (31 mins). Benik Afobe's deflected shot breaks the deadlock at the Vitality Stadium #BOUSWA\"""
Sat Mar 18 19:22:20 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:22:21 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:21 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:22:22 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:23 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:24 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:25 ," RT @EddieHowe1977: Thought Ibe and Gradel were excellent today #afcb #BOUSWA\"""
Sat Mar 18 19:22:27 , RT @btsportfootball: That's a big win for @afcbournemouth as they climb to 11th
Sat Mar 18 19:22:28 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:28 ," HABIT LEAGUE!\\nhttps:\\/\\/t.co\\/tqaOfUc2x8\\n#IrevEng\\n#FRAvWAL\\n#sixnations\\n#6nations2017\\n#BOUSWA\"""
Sat Mar 18 19:22:29 ," Bournemouth now nine points clear of the drop zone with a competent win over a strangely lacklustre Swansea. \\nFT: #BOUSWA 2-0\"""
Sat Mar 18 19:22:29 ," @DrDen7 \\ud83d\\ude02 \\ud83d\\ude02 \\ud83d\\ude02 You should go back to supporting Man Utd or was it Rangers or Barry Town....... https:\\/\\/t.co\\/cn6iOadWok\"""
Sat Mar 18 19:22:29 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:22:30 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:22:31 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:34 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:36 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:22:37 ," FINAL\\nBournemouth 2-0 Swansea City\\n\\u26bd Afob\\u00e9 2x\\n#afcb\\ud83c\\udf52 https:\\/\\/t.co\\/gmaU2w5sz6\"""
Sat Mar 18 19:22:38 ," FULL-TIME Benik Afobe had a hand in both goals as afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/7K819Fm0jF\"""
Sat Mar 18 19:22:38 ," Match ended\\nBournemouth 2:0 Swansea\\n#BOUSWA https:\\/\\/t.co\\/rLtMJfYLaX\"""
Sat Mar 18 19:22:41 ," RT @paddypower: FT: Bournemouth 2-0 Swansea City\"""
Sat Mar 18 19:22:43 ," #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:22:45 ," Just taking a little snooze #BOUSWA https:\\/\\/t.co\\/S0tbUkWnmy\"""
Sat Mar 18 19:22:48 ," Result: Benik Afobe sends Bournemouth further clear of danger #epl @sportsmole: Bournemouth beat Swansea City 2-0\\u2026 https:\\/\\/t.co\\/w7ewOuk8JF\"""
Sat Mar 18 19:22:48 ," RT @itvfootball: Full time: Bournemouth 2-0 Swansea City.\\n\\nBenif Afobe scores one and has another effort deflected in off Alfie Maws\\u2026 \"""
Sat Mar 18 19:22:50 ," Match ended\\nBournemouth 2:0 Swansea\\n#BOUSWA https:\\/\\/t.co\\/hpGNXwEobh\"""
Sat Mar 18 19:22:50 ," RT @lnstantFoot: #PL | #BOUSWA\\n\\nBournemouth respire avec cette victoire 2-1 face \\u00e0 Swansea ! Swansea reste \\u00e0 3 pts de la zone rouge ! https\\u2026\"""
Sat Mar 18 19:22:53 , Bournemouth manager Eddie Howe is a breath of fresh air
Sat Mar 18 19:22:54 ," @Kwadwo_Hemeng Fraud  where the over 3.5 dey https:\\/\\/t.co\\/5yVF4SUzc5\"""
Sat Mar 18 19:22:55 ," Match ended\\nBournemouth 2:0 Swansea\\n#BOUSWA https:\\/\\/t.co\\/KUhvLEjZkI\"""
Sat Mar 18 19:22:55 , Substitution
Sat Mar 18 19:22:55 ," RT @OfficialFPL: #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:22:57 , Substitution
Sat Mar 18 19:22:59 ," Marcador Final: AFC Bournemouth 2 - 0 Swansea City\"""
Sat Mar 18 19:23:00 ," Provisional Bonus Points (90mins) \\n#BOUSWA FT 2-0\\n3 \\u2013 Afobe\\n2 \\u2013 King \\n1 \\u2013 Cook\"""
Sat Mar 18 19:23:00 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:02 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:03 ," Tr\\u1eadn \\u0111\\u1ea5u \\u0111\\u00e3 k\\u1ebft th\\u00fac\\nBournemouth 2:0 Swansea\\n#BOUSWA #Bongdacomvn\\nhttps:\\/\\/t.co\\/5pL0Pwy9AM https:\\/\\/t.co\\/RTk1Kmf4WD\"""
Sat Mar 18 19:23:03 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:04 ," #1YearOfBeAlright Milton Mendes #TorinoInter #STKCHE #BOUSWA #CLAPTrabajoYAmor #\\u0627\\u0637\\u0642\\u0639_\\u0627\\u0644\\u0631\\u064a\\u0627\\u062c\\u064a\\u0644 \\nhttps:\\/\\/t.co\\/1rXECd1t6U\"""
Sat Mar 18 19:23:04 ," FT Bournemouth 2-0 Swansea #BOUSWA\"""
Sat Mar 18 19:23:02 ," RT @OfficialFPL: #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:23:06 ," Game boleh tahan la. \\ud83d\\udc4f https:\\/\\/t.co\\/iGlk96KRLM\"""
Sat Mar 18 19:23:06 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:06 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:07 ," RT @Fpl_Updates: Provisional Bonus Points (90mins) \\n#BOUSWA FT 2-0\\n3 \\u2013 Afobe\\n2 \\u2013 King \\n1 \\u2013 Cook\"""
Sat Mar 18 19:23:07 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:08 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:09 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:10 ," RT @Fpl_Updates: Provisional Bonus Points (90mins) \\n#BOUSWA FT 2-0\\n3 \\u2013 Afobe\\n2 \\u2013 King \\n1 \\u2013 Cook\"""
Sat Mar 18 19:23:10 ," FULL-TIME Benik Afobe had a hand in both goals as #afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52 #BOUSWA\\u2026 \\u25b6\\ufe0f\\u2026 https:\\/\\/t.co\\/cQIrW3FENi\"""
Sat Mar 18 19:23:10 , RT @DavidWa50046817: Bournemouth manager Eddie Howe is a breath of fresh air
Sat Mar 18 19:23:12 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:13 ," AFC Bournemouth 2-0 Swansea City https:\\/\\/t.co\\/41JNn20Owy\"""
Sat Mar 18 19:23:14 ," RT @OfficialFPL: #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:23:15 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:14 , England - Premier League March 19\\nFT AFC Bournemouth 2 - 0 Swansea City ( 31
Sat Mar 18 19:23:16 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:23:16 ," RT @OfficialFPL: #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:23:18 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:19 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:20 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:22 ," RT @SwansOfficial: It's all over at the Vitality Stadium. It's been a disappointing afternoon for the #Swans.\\n\\n#BOUSWA https:\\/\\/t.co\\/gw46Q4N\\u2026\"""
Sat Mar 18 19:23:23 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:23:24 ," RT @premierleague: FULL-TIME Benik Afobe had a hand in both goals as @afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/pk\\u2026\"""
Sat Mar 18 19:23:25 ," RT @OfficialFPL: #BOUSWA BONUS POINTS AS IT STANDS\\n\\n3 - Afobe\\n2 - King\\n1 - Cook\"""
Sat Mar 18 19:23:25 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:26 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:27 ," All of Today's #PremierLeague Full Time Scores:\\n#CRYWAT 1-0\\n#EVEHUL 4-0\\n#STKCHE 1-2\\n#SUNBUR 0-0\\n#WHULEI 2-3\\n#BOUSWA 2-0\\n#PL\\n#EPL\"""
Sat Mar 18 19:23:29 ," @wightbuoy well that one went my way..... https:\\/\\/t.co\\/hs5uhmCHY2\"""
Sat Mar 18 19:23:30 ," @nafeesah_zaku King tried afterall https:\\/\\/t.co\\/dZR6labHgN\"""
Sat Mar 18 19:23:30 ," RT @Fpl_Updates: Provisional Bonus Points (90mins) \\n#BOUSWA FT 2-0\\n3 \\u2013 Afobe\\n2 \\u2013 King \\n1 \\u2013 Cook\"""
Sat Mar 18 19:23:31 ," RT @OfficialFPL: Goal - AFOBE\\nAssist - KING\\n\\nBournemouth 2-0 Swansea (72 mins) #FPL #BOUSWA\"""
Sat Mar 18 19:23:31 , AFC Bournemouth 2-0 Swansea City
Sat Mar 18 19:23:32 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:23:32 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:23:34 , AFC Bournemouth 2-0 Swansea City
Sat Mar 18 19:23:36 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
Sat Mar 18 19:23:38 ," FULL-TIME Benik Afobe had a hand in both goals as afcbournemouth rise to 1\\ufe0f\\u20e31\\ufe0f\\u20e3th in the #PL \\ud83c\\udf52\\n\\n#BOUSWA https:\\/\\/t.co\\/tMReiUF8KY\"""
Sat Mar 18 19:23:38 ," RT @afcbournemouth: \\ud83d\\ude00\\ud83d\\ude4c\\n\\nThree @premierleague points in the bag! Benik Afobe and an own goal sealing victory!\\n\\n#BOUSWA https:\\/\\/t.co\\/GwDglu2J\\u2026\"""
Sat Mar 18 19:23:39 ," MATCH REVIEW: Bournemouth 2-0 Swansea City \\nhttps:\\/\\/t.co\\/6nqqGXLG6J\"""
Sat Mar 18 19:23:42 ," RT @BBCSport: FT Bournemouth 2-0 Swansea\\n\\nBenik Afobe is the star of the show as #AFCB secure back-to-back league wins\\u2026 \"""
