Date.Created,Text
Sun Mar 12 17:48:01," #LIVBUR just started trending with 11534 tweets. More trends at https:\\/\\/t.co\\/I3Pws3WfVi #trndnl\"""
Sun Mar 12 17:48:06," RT @rodamaal_: It's not a comfortable Liverpool win\"""
Sun Mar 12 17:48:06," All this game needs is a last minute penalty n a goal &amp; Burnley win 3-2 for the greatest come back ever\"""
Sun Mar 12 17:48:07," Can't believe we've actually settled for a 2-1 home win against Burnley but okay\"""
Sun Mar 12 17:48:07," #LIVBUR just started trending with 11534 tweets. More trends at https:\\/\\/t.co\\/3ZiIghhS9p #trndnl\"""
Sun Mar 12 17:48:07," RT @empireofthekop: Liverpool are Robin Hood. Steal from the rich and give to the poor. Just wish we were a little less generous.\"""
Sun Mar 12 17:48:03," Burnley are fucking awful. Not put anything up top and sittting back on a 2-1 defeat. Useless.\"""
Sun Mar 12 17:48:07, burnley are fucking awful
Sun Mar 12 17:48:07," When Martin Tyler said \\\""Here's Heaton trying to put the heat on Liverpool\\\"" https:\\/\\/t.co\\/3Pb6H9W1P4\"""
Sun Mar 12 17:48:08," 4 minutos de acr\\u00e9scimos. O Liverpool faz de tudo para acalmar o jogo\"""
Sun Mar 12 17:48:07, I hate Liverpool
Sun Mar 12 17:48:08," Liverpool ni dah kene kutuk dgn gua batu reti nak gol 2 bijik..shite\"""
Sun Mar 12 17:48:08, 90' Pergantian pemain untuk Burnley
Sun Mar 12 17:48:08," Liverpool 2-1 Burnley LIVE: Wijnaldum and Can both on target at\\u00a0Anfield https:\\/\\/t.co\\/MzIkBrIKsd https:\\/\\/t.co\\/iA20hGsY6d\"""
Sun Mar 12 17:48:09," Barcelona did not do the greatest comeback in ucl history. United 99 and Liverpool 05 are both easily better comebacks.\"""
Sun Mar 12 17:48:09," This Liverpool Burnley game has been terrible. How sad that I have nothing better to do than spend my Sunday afternoon watching it \\ud83d\\ude48\"""
Sun Mar 12 17:48:09, RT @BurnleyOfficial: 88 - Burnley sub and @premierleague debut for @Daniel_Agyei
Sun Mar 12 17:48:10," RT @LFCphoto: Emre. #LFC #LIVBUR https:\\/\\/t.co\\/FSVyH978Fo\"""
Sun Mar 12 17:48:09, Liverpool v Burnley
Sun Mar 12 17:48:10," pls burnley dont score\"""
Sun Mar 12 17:48:09," hdsportsclips: Heaton! What a save!!! NBC Sport\\u2026 Premier League Soccer: Liverpool vs. Burnl\\u2026 https:\\/\\/t.co\\/yeAOXXnF2N https:\\/\\/t.co\\/yvBR3wobKR\"""
Sun Mar 12 17:48:10," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:10, RT @BurnleyOfficial: 88 - Burnley sub and @premierleague debut for @Daniel_Agyei
Sun Mar 12 17:48:10," Liverpool pls\"""
Sun Mar 12 17:48:11," Keep calm.... #LFC #LIVBUR 2-1\"""
Sun Mar 12 17:48:11, Imagine time wasting at home to Burnley hahaha
Sun Mar 12 17:48:11," 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1] #LFC\"""
Sun Mar 12 17:48:11," We're into stoppage time and there will be 4 minutes of it! #LIVBUR 2-1\"""
Sun Mar 12 17:48:11," RT @BBSemasa: Semasa epl \\ud83c\\uddec\\ud83c\\udde7 \\n\\n78' Liverpool 2-1 Burnley\\n\\n[0-1] 7' Barnes\\n[1-1] 45+1' Georginio Wijnaldum\\n[2-1] 61' Emre Can\"""
Sun Mar 12 17:48:11," Mad to see players I used to play against playing in the prem now https:\\/\\/t.co\\/dzrAwp7FpZ\"""
Sun Mar 12 17:48:12," RT @JOE_co_uk: Emre Can fouls a Burnley player. Yellow card for Granit Xhaka.\"""
Sun Mar 12 17:48:12," LivEchoLFC: Lallana goes into the book... but now have a corner https:\\/\\/t.co\\/xs3pG3f5QC\"""
Sun Mar 12 17:48:12," Just... WTF https:\\/\\/t.co\\/KpQ4OSmK9N\"""
Sun Mar 12 17:48:13," LivEchoLFC: Mane goes close to making it 3-1 to #LFC https:\\/\\/t.co\\/xs3pG3f5QC\"""
Sun Mar 12 17:48:13," liverpool winning at home to burnley and trying to run the clock down in the corner \\ud83d\\ude02\\ud83d\\ude02 #SmallClubMentality\"""
Sun Mar 12 17:48:13," RT @LFCFansCorner: Great counter attack by Liverpool\"""
Sun Mar 12 17:48:13," Hate your job? This FREE Sunday Times best-seller will show you how to build a business from home.\\u2026 https:\\/\\/t.co\\/QnfGPn3zrT\"""
Sun Mar 12 17:48:14," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:15," 4 minutes added on. Please Liverpool do not concede now.\"""
Sun Mar 12 17:48:16," The brilliance of Jurgen Klopp is in the excellent work he has done with a squad of average players. Liverpool are lucky.\"""
Sun Mar 12 17:48:16," @LondonYIMBY @createstreets I know Liverpool - at least a few boulevards. Key thing is that reproduction of 30s suburbs needs 30s habits too\"""
Sun Mar 12 17:48:17," When you have to run the ball into the corner against Burnley at home... #LIVBUR\"""
Sun Mar 12 17:48:18, #PojokSatu Babak Pertama
Sun Mar 12 17:48:18," When was last time Liverpool brought a good youngster through ?\"""
Sun Mar 12 17:48:18," WATCH: Emre Can\\u2019s long distance strike gives Liverpool the lead vs. Burnley https:\\/\\/t.co\\/A51aBOOh6D #lfc\"""
Sun Mar 12 17:48:18," Concentrate Liverpool! Come on!!!\"""
Sun Mar 12 17:48:19," Time wasting against burnley at home\"""
Sun Mar 12 17:48:19," @FutboIPhilippe the liverpool game I haven't been able to watch\"""
Sun Mar 12 17:48:19, RT @BurnleyOfficial: 88 - Burnley sub and @premierleague debut for @Daniel_Agyei
Sun Mar 12 17:48:20," LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:20," RT @elsoldepuebla1: #AlMomento Dulce Mar\\u00eda llega a Liverpool para realizar firma de aut\\u00f3grafos con su p\\u00fablico poblano: v\\u00eda\\u2026 \"""
Sun Mar 12 17:48:21," Robbie Brady for Burnley... complete cat meat \\ud83d\\ude40 #shite\"""
Sun Mar 12 17:48:21," You'd have to be a proper set of bastards to drop points at home to Burnley.\"""
Sun Mar 12 17:48:21," Barca and Liverpool are lowkey the same this season\"""
Sun Mar 12 17:48:21," 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:21, Much better in this second half
Sun Mar 12 17:48:22," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:22," RT @premierleague: \\ud83e\\udd45 2 shots on target\\n\\u26bd\\ufe0f 2 goals\\n\\nVokes &amp; Gray sealed it for @BurnleyOfficial back in August\\n\\nWho will win today?\\u2026 \"""
Sun Mar 12 17:48:22," RT @LivEchoLFC: Mane goes close to making it 3-1 to #LFC https:\\/\\/t.co\\/HzVvjei9Uf\"""
Sun Mar 12 17:48:22," RT @WeahsCousin: \\\""Burnley haven't won a Premier League away game for 2 years.\\\""\\n\\nShame on them"
Sun Mar 12 17:48:22," RT @LFCEspanol: 88: Casi Sadio Man\\u00e9. Pase sensacional de Emre Can y el portero del @BurnleyOfficial la manda a c\\u00f3rner.\\n\\n2-1 #LIVBUR\"""
Sun Mar 12 17:48:23," 90 | LFC 2-1 Burnley.\\n\\nEl \\u00e1rbitro ha a\\u00f1adido 4 minutos.\\n\\n#dG.\"""
Sun Mar 12 17:48:23," Wasting time AT HOME vs BURNLEY....\"""
Sun Mar 12 17:48:23, Liverpool vs Burnley \\u2013 Premier League
Sun Mar 12 17:48:24," \\ud83d\\ude01 https:\\/\\/t.co\\/YyOEPtfSG7\"""
Sun Mar 12 17:48:24," RT @trendinaliaIN: \\u248d Deportivo\\n\\u248e MGR RAJINI VIJAY\\n\\u248f Burnley\\n\\u2490 Craig Shakespeare\\n\\u2491 Barca\\n\\n2017\\/3\\/12 23:04 IST #trndnl https:\\/\\/t.co\\/LZ0lSnKin9\"""
Sun Mar 12 17:48:24," RT @101greatgoals: Liverpool fans when they realise Emre Can could be the match winner and they remember their earlier tweets https:\\/\\/t.co\\/\\u2026\"""
Sun Mar 12 17:48:25, #PojokSatu Babak Pertama
Sun Mar 12 17:48:26," RT @SkyFootball: What.A.Strike! Liverpool have turned it around! Sky Sports 1 HD now for more! https:\\/\\/t.co\\/NTWIDDirGh\"""
Sun Mar 12 17:48:27," RT @Trends247: \\ud83d\\udd5a 11:10 PM IST\\nDeportivo\\nMGR RAJINI VIJAY\\nBurnley\\nCraig Shakespeare\\nBarca\"""
Sun Mar 12 17:48:27, @Batchowski Certainly not fly forward
Sun Mar 12 17:48:27, RT @flory_mayimona: milan liverpool evidemment 3-3
Sun Mar 12 17:48:27," #LigaPremierTD Al 90\\u00b4 Se agregan 4 minutos. #LFC 2-1 #Burnley\"""
Sun Mar 12 17:48:27," RT @LFC: 89: A final change for Burnley. Scott Arfield is replaced by Daniel Agyei.\\n\\n[2-1]\"""
Sun Mar 12 17:48:29," Where has the fourth official at Anfield got 4 minutes of extra time from??? \\ud83e\\udd14#LIVBUR #lfc\"""
Sun Mar 12 17:48:29," n faz isso aos 90 minutos Clyne #LIVBUR\"""
Sun Mar 12 17:48:29," @GeorgeClements0 Emre Can and Wijnaldum scored for Liverpool FC \\ud83d\\ude02\"""
Sun Mar 12 17:48:29," @MechTuyot Liverpool c'est les rois pour avoir des tr\\u00e8s bons joueurs + des gars qui n'ont rien \\u00e0 foutre l\\u00e0\"""
Sun Mar 12 17:48:29, Clyne foi o jogador mais regular do Liverpool na temporada passada. Clyne hoje \\u00e9 o Moreno
Sun Mar 12 17:48:29," This conversation is about titles and trophies and not matches with Burnley \\ud83d\\ude02\\ud83d\\ude02\\ud83d\\ude02 https:\\/\\/t.co\\/zkOWQw2HC2\"""
Sun Mar 12 17:48:30," RT @SandraEsor_: This Liverpool beat Arsenal https:\\/\\/t.co\\/FaCHVzSxWw\"""
Sun Mar 12 17:48:30," Win or bottlers @LFC your choice! #LIVBUR\"""
Sun Mar 12 17:48:30," @BBSemasa admin fans Liverpool !\"""
Sun Mar 12 17:48:31," RT @SquawkaNews: Emre Can makes it 2-1 to Liverpool with a pinpoint effort from outside of the box.\\n\\nTurnaround. https:\\/\\/t.co\\/OAMIyNW3DK\"""
Sun Mar 12 17:48:31," Out shithousing Burnley at home has never made me happier #LIVBUR\"""
Sun Mar 12 17:48:31," Four minutes of added time https:\\/\\/t.co\\/HzVvjei9Uf\"""
Sun Mar 12 17:48:31," Liverpool have been rank rotten the day\"""
Sun Mar 12 17:48:31," @alib9662 yeh really? There used to be big one in Liverpool now it's Primark.\"""
Sun Mar 12 17:48:32," Waiting for my husband to finish watching LIVBUR so I can get to the #Canada7s \\ud83d\\ude44\"""
Sun Mar 12 17:48:32," Nah mate this Burnley sub ain't 19 \\ud83e\\udd14\"""
Sun Mar 12 17:48:32," RT @LivEchoLFC: Four minutes of added time https:\\/\\/t.co\\/HzVvjei9Uf\"""
Sun Mar 12 17:48:32, Babak Pertama
Sun Mar 12 17:48:32, RT @GarethR1882: Imagine time wasting at home to Burnley hahaha
Sun Mar 12 17:48:32, Time wasting at home to Burnley
Sun Mar 12 17:48:33," RT @WeahsCousin: \\\""Burnley haven't won a Premier League away game for 2 years.\\\""\\n\\nShame on them"
Sun Mar 12 17:48:33," #EPL \\n90 +4\\n@LFC 2 - 1 @BurnleyOfficial \\n#LIVBUR\"""
Sun Mar 12 17:48:33," Last tym I picking liverpool players always ends in tears for me @officialfpl\"""
Sun Mar 12 17:48:33, RT @MerseyCivic: LIVERPOOL LIBRARIES; PAST
Sun Mar 12 17:48:33, Not to be that guy
Sun Mar 12 17:48:33," RT @ManUtdReport_: Carragher: \\\""Liverpool can't do what Manchester United can do in attracting big players like Zlatan &amp; Pogba.\\\"" #MUFC https\\u2026\"""
Sun Mar 12 17:48:34," Time wasting at home to Burnley hahahahahaha\"""
Sun Mar 12 17:48:35," Tambahan waktu 4 menit. https:\\/\\/t.co\\/AA1mOI3sW6 #LFC #LFCIndonesia\"""
Sun Mar 12 17:48:35, F\\u00f8rste omgang var f\\u00e6l
Sun Mar 12 17:48:35," Liverpool time-wasting at home to us ! #LIVBUR\"""
Sun Mar 12 17:48:36," liverpool e burnley jogaram 179min sem uma defesa sequer\"""
Sun Mar 12 17:48:36," @everaldomarques #premierleaguesonaespn \\nEsse Liverpool ganharia uma champions?\"""
